,user_id,book_id,rating
79407,52181,8131,4
79411,45636,8131,3
79428,2334,8132,4
79436,3296,8132,2
79438,859,8132,3
79439,3686,8132,3
79447,5465,8132,5
79448,467,8132,2
79451,7537,8132,3
79459,1370,8132,3
79460,11091,8132,3
79464,8246,8132,4
79468,15051,8132,5
79470,15431,8132,5
79490,20712,8132,4
79493,22263,8132,4
79496,23373,8132,4
79498,23550,8132,4
79500,22665,8132,3
79504,23546,8132,4
79507,24474,8132,3
79508,17723,8132,3
79511,26989,8132,5
79513,27179,8132,4
79515,27827,8132,3
79519,28429,8132,3
79520,30092,8132,4
79521,29401,8132,4
79523,30434,8132,4
79525,30802,8132,5
79528,34307,8132,5
79531,15097,8132,4
79532,36899,8132,4
79535,24626,8132,3
79540,41690,8132,4
79555,46849,8132,3
79558,48337,8132,5
79560,48757,8132,3
79561,44970,8132,4
79562,49262,8132,3
79564,49817,8132,4
79568,51679,8132,4
79580,45068,8132,3
79587,23682,8132,4
79588,43652,8132,4
79593,3646,8133,4
79621,17462,8133,3
79632,23362,8133,5
79634,21624,8133,5
79639,26777,8133,2
79641,22810,8133,4
79644,29656,8133,3
79648,30182,8133,4
79655,14824,8133,3
79656,18553,8133,4
79657,34644,8133,5
79660,25319,8133,5
79661,37684,8133,5
79662,13619,8133,5
79679,39905,8133,3
79681,9002,8133,4
79683,34368,8133,4
79684,42955,8133,5
79691,32467,8133,4
79695,45035,8133,4
79697,45344,8133,5
79708,33053,8133,5
79725,49701,8133,5
79732,28756,8133,3
79744,52220,8133,5
79750,18886,8133,5
79752,25113,8133,4
79757,45332,8133,4
79761,23129,8133,5
79767,43341,8133,4
79780,2401,8146,4
79781,11051,8146,4
79786,17240,8146,5
79790,20781,8146,4
79792,21091,8146,3
79795,22203,8146,3
79796,22809,8146,3
79798,23373,8146,3
79809,24332,8146,3
79834,33127,8146,3
79840,30868,8146,3
79841,35418,8146,4
79851,37844,8146,3
79853,38340,8146,5
79868,11186,8146,5
79876,35499,8146,3
79885,48709,8146,5
79896,50212,8146,5
79904,1462,8148,4
79907,3449,8148,3
79928,4345,8148,3
79929,10340,8148,5
79932,9188,8148,4
79934,11884,8148,4
79949,15032,8148,4
79961,14750,8148,4
79968,16148,8148,3
79977,17481,8148,3
79981,19431,8148,2
79986,25983,8148,4
79994,28975,8148,5
79998,29529,8148,2
80013,36587,8148,4
80023,17784,8148,2
80027,13565,8148,3
80030,34107,8148,4
80043,27118,8148,2
80051,36375,8148,4
80058,37197,8148,4
80062,50527,8148,4
80073,34382,8148,3
80076,48384,8148,3
80079,37859,8148,3
80088,12666,8148,4
80091,284,8150,4
80096,2817,8150,3
80101,3130,8150,4
80103,6435,8150,3
80106,8461,8150,4
80113,11051,8150,3
80114,11546,8150,4
80117,2012,8150,4
80121,15023,8150,5
80123,18243,8150,4
80128,17170,8150,3
80132,23373,8150,4
80134,23296,8150,3
80157,30201,8150,5
80160,26425,8150,3
80170,35096,8150,3
80188,31962,8150,5
80190,43910,8150,4
80192,44038,8150,5
80198,45204,8150,4
80205,48101,8150,3
80208,12111,8150,3
80211,50698,8150,3
80213,50735,8150,4
80217,50716,8150,2
80218,52955,8150,5
80220,51925,8150,2
80224,52095,8150,5
80243,6078,8153,2
80246,4598,8153,1
80248,4167,8153,5
80260,11088,8153,3
80266,1386,8153,4
80267,2813,8153,4
80284,20265,8153,3
80304,18756,8153,5
80309,31720,8153,4
80314,33299,8153,2
80326,24264,8153,3
80337,44940,8153,3
80340,13658,8153,4
80351,45404,8153,4
80352,11905,8153,4
80356,48195,8153,3
80361,41762,8153,5
80363,53179,8153,2
80374,52809,8153,5
80398,5928,8156,3
80404,8901,8156,5
80405,9230,8156,4
80408,8166,8156,5
80411,11653,8156,4
80414,6123,8156,4
80422,13091,8156,4
80423,12842,8156,4
80429,15903,8156,3
80432,13336,8156,3
80435,19492,8156,5
80437,20060,8156,3
80447,23373,8156,3
80449,24547,8156,4
80454,15088,8156,3
80457,6616,8156,4
80459,32046,8156,5
80467,18005,8156,5
80469,31676,8156,4
80489,40372,8156,5
80491,41123,8156,3
80492,39386,8156,4
80493,13565,8156,2
80502,38594,8156,4
80503,44940,8156,3
80517,48205,8156,5
80549,52098,8156,4
80555,48799,8156,5
80561,34695,8156,4
80569,37160,8156,4
80572,8678,8169,4
80584,14386,8169,3
80594,35717,8169,4
80598,37038,8169,3
80602,37518,8169,4
80603,16562,8169,5
80605,8756,8169,1
80614,4249,8169,3
80624,25972,8169,3
80628,3776,8169,3
80630,28882,8169,2
80643,41885,8169,4
80646,31114,8169,4
80647,17216,8169,3
80652,18204,8169,3
80653,9095,8169,3
80660,44199,8169,4
80672,47589,8169,4
80674,42418,8169,3
80675,52055,8169,2
80681,10406,8169,4
80683,20022,8169,3
80684,10753,8169,3
80685,15231,8169,3
80690,35195,8169,4
80691,34940,8169,2
80698,22633,8169,4
80706,38619,8169,4
80716,2368,8169,3
80718,1319,8169,3
80719,13168,8169,4
80723,699,8175,3
80724,942,8175,4
80726,410,8175,4
80731,2084,8175,5
80735,2569,8175,3
80740,4468,8175,4
80747,7191,8175,5
80753,2311,8175,4
80767,10473,8175,3
80768,4365,8175,2
80775,13468,8175,4
80778,15184,8175,1
80779,15231,8175,5
80780,15218,8175,4
80785,20806,8175,4
80786,12111,8175,5
80798,27198,8175,4
80806,26425,8175,2
80807,27386,8175,4
80808,32568,8175,2
80809,33660,8175,3
80834,41986,8175,5
80836,40850,8175,4
80840,44462,8175,3
80841,45210,8175,4
80842,46474,8175,5
80844,39481,8175,4
80856,50117,8175,5
80857,13978,8175,4
80859,40712,8175,4
80861,52019,8175,5
80862,52188,8175,2
80863,23445,8175,3
80864,49851,8175,3
80868,31676,8175,3
80873,20554,8184,5
80877,3583,8184,5
80880,14133,8184,5
80884,29912,8184,3
80887,13400,8184,3
80892,37550,8184,3
80902,47830,8184,5
80914,17922,8184,4
80915,15624,8184,5
80916,4957,8184,4
80920,18836,8184,5
80944,7230,8184,3
80946,20759,8184,4
80953,6044,8184,4
80957,42087,8184,5
80972,7948,8184,5
80980,35415,8184,4
80982,6257,8184,4
80983,21402,8184,5
80984,9891,8184,3
80989,9033,8184,4
80990,34676,8184,4
80991,34760,8184,5
81000,46025,8184,3
81003,6835,8184,4
81005,35820,8184,5
81011,11973,8184,3
81019,25314,8184,3
81030,2644,8186,4
81032,6827,8186,3
81034,7989,8186,5
81035,8011,8186,3
81036,7188,8186,5
81040,12119,8186,5
81047,4311,8186,4
81048,17863,8186,5
81053,18008,8186,3
81070,25607,8186,4
81071,11359,8186,5
81079,29438,8186,5
81085,30412,8186,4
81089,20786,8186,2
81097,15186,8186,3
81118,11852,8186,3
81124,26928,8186,5
81125,41071,8186,5
81128,42111,8186,4
81133,43457,8186,5
81134,11186,8186,5
81140,7237,8186,3
81144,45885,8186,5
81145,635,8186,4
81152,47349,8186,4
81154,37730,8186,5
81157,35047,8186,5
81168,49689,8186,5
81171,20128,8186,4
81181,49275,8186,4
81182,53317,8186,5
81183,42107,8186,2
81185,14653,8186,4
81189,50097,8186,3
81203,2506,8188,2
81209,2445,8188,5
81216,366,8188,2
81223,1931,8188,4
81226,951,8188,5
81227,8639,8188,3
81232,3090,8188,2
81240,10885,8188,4
81241,12567,8188,5
81243,12640,8188,4
81244,777,8188,2
81245,11612,8188,5
81246,12088,8188,4
81271,31203,8188,4
81282,34520,8188,5
81287,35662,8188,5
81297,37739,8188,2
81303,43066,8188,4
81308,12221,8188,3
81312,45254,8188,2
81313,45543,8188,5
81319,41907,8188,4
81320,47778,8188,5
81323,16447,8188,5
81324,49499,8188,5
81335,51271,8188,3
81339,52019,8188,4
81341,52424,8188,4
81345,45684,8188,4
81346,52711,8188,2
81348,8208,8188,5
81352,37711,8188,4
81359,10730,8188,4
81367,147,8192,3
81380,6132,8192,2
81384,7097,8192,2
81385,7106,8192,5
81397,1781,8192,3
81398,9860,8192,3
81399,9865,8192,3
81401,6872,8192,5
81402,10394,8192,4
81403,10398,8192,4
81410,13706,8192,3
81418,15908,8192,3
81423,8770,8192,3
81424,17692,8192,3
81431,2075,8192,4
81443,26852,8192,4
81456,32416,8192,3
81464,32276,8192,3
81466,35720,8192,5
81467,36191,8192,2
81475,39986,8192,4
81492,15793,8192,3
81499,44601,8192,3
81503,49133,8192,5
81518,51342,8192,4
81532,49928,8192,4
81535,17524,8192,4
81536,37872,8192,5
81539,3173,8192,4
81545,11187,8192,2
81546,40941,8192,2
81549,20204,8192,5
81550,42345,8192,4
81553,10795,8193,5
81559,3026,8193,3
81565,25138,8193,4
81568,19303,8193,3
81575,20013,8193,3
81581,12257,8193,4
81586,9682,8193,4
81590,21133,8193,2
81592,8044,8193,4
81595,7154,8193,4
81605,41931,8193,3
81607,3458,8193,3
81608,36820,8193,5
81611,23412,8193,3
81617,19189,8193,4
81638,23479,8193,3
81642,37937,8193,5
81651,23007,8193,5
81653,45956,8193,4
81666,26737,8193,4
81671,38344,8193,5
81676,6530,8193,3
81677,52344,8193,5
81680,30630,8193,3
81689,12873,8193,4
81693,4757,8193,4
81695,2549,8193,3
81700,22102,8193,4
81702,16675,8193,4
81703,17384,8193,4
81714,53110,8193,4
81719,718,8212,5
81720,982,8212,3
81753,10265,8212,5
81761,9280,8212,5
81763,9178,8212,3
81764,15127,8212,4
81774,18703,8212,4
81778,21187,8212,4
81780,23314,8212,4
81782,9023,8212,1
81783,24133,8212,3
81786,26692,8212,3
81795,20777,8212,4
81796,17619,8212,4
81805,9981,8212,4
81806,37470,8212,4
81808,38690,8212,4
81810,41713,8212,4
81819,43454,8212,3
81821,31055,8212,3
81826,24437,8212,3
81828,11489,8212,4
81830,2588,8212,3
81831,52234,8212,2
81835,26445,8212,3
81839,40521,8212,4
81849,7131,8217,2
81851,7950,8217,5
81861,16350,8217,3
81876,20154,8217,4
81877,20349,8217,4
81882,21177,8217,4
81888,22348,8217,5
81890,22938,8217,5
81894,24951,8217,2
81899,26062,8217,3
81900,12280,8217,2
81908,28690,8217,5
81913,31845,8217,5
81924,35472,8217,5
81926,35549,8217,5
81928,36305,8217,5
81937,28094,8217,4
81939,34180,8217,4
81941,42858,8217,5
81942,43402,8217,5
81947,46904,8217,5
81952,45859,8217,1
81955,50437,8217,5
81956,12735,8217,3
81959,25527,8217,3
81977,33463,8219,4
81978,39707,8219,5
81986,41972,8219,3
81990,36489,8219,3
81996,42765,8219,3
82000,43709,8219,5
82005,26121,8219,4
82020,42773,8219,4
82025,8527,8219,4
82029,17658,8219,5
82030,27714,8219,5
82032,46262,8219,3
82047,41671,8219,4
82051,49215,8219,4
82056,38016,8219,5
82061,47963,8219,5
82068,46276,8219,5
82072,51197,8219,4
82078,45862,8219,4
82083,34107,8219,4
82094,38572,8219,5
82101,45389,8219,5
82105,34211,8219,3
82113,49908,8219,4
82114,13251,8219,3
82117,44904,8219,4
82121,7537,8226,5
82125,10708,8226,3
82132,16277,8226,3
82141,20116,8226,5
82147,22546,8226,4
82154,23602,8226,5
82165,27954,8226,4
82169,28743,8226,4
82170,13964,8226,3
82171,31056,8226,3
82174,32771,8226,4
82192,39583,8226,4
82194,40361,8226,4
82205,9779,8226,3
82206,43206,8226,3
82208,43586,8226,3
82219,46142,8226,1
82231,24343,8226,3
82233,49278,8226,4
82235,52549,8226,5
82243,29065,8226,3
82245,8394,8231,4
82246,6314,8231,2
82250,5220,8231,3
82251,10056,8231,4
82254,7587,8231,3
82255,11671,8231,4
82261,12214,8231,5
82262,3581,8231,4
82265,12065,8231,1
82269,15051,8231,3
82271,13333,8231,3
82279,9692,8231,4
82283,11700,8231,3
82292,22028,8231,3
82296,6769,8231,3
82298,11864,8231,5
82313,30672,8231,5
82314,14792,8231,5
82317,25012,8231,4
82322,32385,8231,3
82324,31659,8231,4
82330,36259,8231,3
82336,29685,8231,3
82339,38313,8231,4
82340,12743,8231,4
82343,40005,8231,4
82348,34534,8231,3
82351,9381,8231,1
82356,40754,8231,3
82361,43829,8231,1
82365,46936,8231,3
82370,40097,8231,4
82374,44304,8231,2
82383,51895,8231,3
82394,12003,8231,5
82399,171,8233,5
82401,404,8233,5
82402,982,8233,4
82406,8521,8233,5
82409,13468,8233,3
82416,22359,8233,5
82419,11102,8233,4
82423,29759,8233,4
82424,26147,8233,3
82428,30802,8233,4
82430,33660,8233,5
82439,522,8233,5
82442,6713,8233,4
82447,24852,8233,5
82461,15710,8233,5
82463,26445,8233,5
82472,40850,8233,5
82477,53267,8233,4
82484,6219,8233,5
82488,51013,8233,4
82490,46747,8233,5
82493,4103,8237,3
82503,46995,8237,4
82509,12325,8237,2
82513,41115,8237,4
82514,45882,8237,3
82519,12102,8237,3
82523,5208,8237,4
82524,14204,8237,4
82532,47160,8237,5
82534,20528,8237,3
82542,6350,8237,4
82546,43077,8237,4
82554,33902,8237,4
82562,3086,8237,4
82563,38990,8237,3
82566,31133,8237,2
82570,16106,8237,5
82573,29689,8237,5
82589,31670,8237,4
82593,51078,8237,4
82596,28428,8237,4
82607,3073,8237,4
82609,23929,8237,3
82618,47275,8237,4
82630,10730,8237,4
82634,25949,8237,5
82635,49846,8237,5
82644,3423,8237,3
82653,3254,8239,2
82665,2563,8239,4
82667,6541,8239,4
82668,4984,8239,3
82673,325,8239,3
82681,3104,8239,3
82684,7106,8239,3
82685,9610,8239,5
82686,12119,8239,4
82694,15545,8239,5
82698,12599,8239,4
82706,18969,8239,5
82711,21554,8239,5
82715,23400,8239,2
82720,25628,8239,1
82721,23198,8239,4
82722,22849,8239,4
82736,35743,8239,4
82749,43253,8239,4
82750,43650,8239,3
82754,6095,8239,4
82755,41014,8239,5
82760,46160,8239,4
82761,46839,8239,3
82763,21939,8239,5
82764,4101,8239,3
82767,50041,8239,4
82770,46674,8239,3
82777,4873,8239,4
82784,46725,8239,4
82785,1785,8239,3
82786,6635,8239,4
82788,4532,8240,4
82810,13698,8240,4
82819,16174,8240,3
82820,10676,8240,4
82823,10107,8240,5
82826,18722,8240,3
82840,18131,8240,3
82842,23724,8240,5
82847,23926,8240,5
82852,23506,8240,4
82858,9763,8240,4
82865,33601,8240,4
82866,27701,8240,3
82867,32956,8240,5
82877,30405,8240,5
82881,39082,8240,4
82884,39729,8240,4
82901,42401,8240,5
82915,49482,8240,4
82920,28707,8240,5
82924,51895,8240,4
82931,24651,8240,5
82934,19594,8240,4
82944,951,8249,5
82955,5323,8249,5
82957,2506,8249,4
82962,1674,8249,5
82964,521,8249,5
82971,10754,8249,2
82986,522,8249,4
82995,970,8249,2
82998,21883,8249,5
83002,16664,8249,5
83004,27302,8249,4
83005,5758,8249,5
83008,12844,8249,5
83022,38690,8249,4
83033,27383,8249,5
83038,43863,8249,3
83040,47702,8249,5
83047,49485,8249,5
83050,35046,8249,5
83052,13259,8249,4
83055,31807,8249,3
83058,28880,8249,4
83064,52,8249,5
83066,30460,8249,5
83068,52651,8249,5
83069,45413,8249,5
83070,10870,8249,5
83096,756,8250,4
83105,6374,8250,4
83113,890,8250,4
83116,1092,8250,5
83120,2038,8250,5
83136,6902,8250,4
83144,15626,8250,5
83150,16895,8250,5
83151,17227,8250,4
83159,20325,8250,5
83166,5067,8250,4
83175,24533,8250,5
83180,15335,8250,4
83182,26479,8250,3
83195,31755,8250,3
83205,35479,8250,4
83213,3583,8250,4
83214,9224,8250,5
83225,4576,8250,4
83238,48809,8250,4
83239,38711,8250,5
83240,18820,8250,5
83241,35455,8250,4
83242,49814,8250,4
83249,50557,8250,5
83256,12154,8250,4
83268,11187,8250,3
83270,18386,8250,5
83271,651,8253,4
83273,5920,8253,5
83275,1904,8253,2
83277,10367,8253,5
83280,16216,8253,1
83281,15376,8253,5
83285,17606,8253,5
83291,15764,8253,2
83292,19907,8253,4
83299,22094,8253,5
83300,21561,8253,4
83306,24627,8253,4
83313,30181,8253,3
83316,30983,8253,4
83319,31114,8253,3
83320,31374,8253,2
83324,32965,8253,2
83333,31147,8253,3
83338,17567,8253,3
83343,44009,8253,4
83345,46221,8253,4
83351,34612,8253,5
83352,48895,8253,5
83361,52831,8253,5
83364,51591,8253,4
83368,6969,8254,4
83370,15818,8254,3
83376,14894,8254,5
83382,18752,8254,3
83391,23697,8254,5
83393,10620,8254,3
83402,26090,8254,5
83410,24719,8254,3
83427,15861,8254,5
83437,12122,8254,4
83459,42258,8254,4
83467,37410,8254,5
83469,44450,8254,5
83470,44446,8254,3
83476,44531,8254,5
83485,28351,8254,4
83488,45100,8254,4
83490,588,8254,4
83495,24119,8254,4
83496,42989,8254,3
83499,49523,8254,3
83504,25733,8254,3
83538,3501,8255,1
83550,36336,8255,4
83553,26093,8255,3
83559,34603,8255,3
83562,4483,8255,3
83568,46870,8255,2
83588,39288,8255,5
83589,3583,8255,5
83590,560,8255,4
83593,20500,8255,1
83600,37604,8255,5
83615,48485,8255,3
83621,26508,8255,5
83628,9039,8255,4
83631,53267,8255,3
83651,38687,8255,4
83662,9411,8255,3
83664,15941,8255,4
83669,1637,8255,4
83671,7620,8255,5
83676,24159,8255,3
83680,27018,8258,4
83682,22995,8258,4
83684,12029,8258,2
83687,9080,8258,4
83689,13929,8258,4
83692,13812,8258,3
83693,9169,8258,3
83696,34426,8258,4
83698,24886,8258,3
83706,20554,8258,4
83707,14653,8258,5
83710,4162,8258,4
83719,33893,8258,2
83723,44069,8258,3
83728,47676,8258,1
83730,47758,8258,4
83736,42105,8258,2
83737,48357,8258,3
83742,3271,8258,4
83746,37181,8258,4
83749,49432,8258,5
83751,44807,8258,5
83755,9344,8258,4
83756,5735,8258,4
83762,47632,8258,4
83767,16745,8258,4
83768,11491,8258,4
83773,7696,8258,3
83787,25733,8258,4
83793,53223,8258,4
83820,18836,8258,4
83829,16736,8258,4
83831,11145,8258,3
83837,11772,8258,3
83838,8073,8258,1
83840,33111,8258,5
83845,1689,8262,4
83846,7316,8262,3
83854,13091,8262,5
83857,16246,8262,3
83865,17193,8262,3
83866,16654,8262,4
83867,17692,8262,2
83884,22118,8262,2
83909,29644,8262,5
83913,31056,8262,3
83918,7628,8262,5
83927,35497,8262,5
83929,35324,8262,4
83938,23649,8262,4
83948,41511,8262,5
83950,43473,8262,4
83951,44201,8262,3
83954,20022,8262,3
83956,3776,8262,3
83959,47463,8262,4
83962,48390,8262,4
83966,16900,8262,5
83978,45111,8262,2
83979,48195,8262,4
83992,53424,8262,4
83997,51555,8262,4
83999,24630,8262,4
84000,9585,8262,4
84001,47813,8262,3
84002,2476,8262,5
84003,51903,8262,4
84005,30785,8262,3
84007,52790,8262,4
84013,51585,8265,4
84015,13562,8265,5
84017,31011,8265,3
84025,34955,8265,4
84037,45213,8265,5
84048,46939,8265,3
84061,45789,8265,4
84063,7154,8265,3
84067,19968,8265,5
84074,10701,8265,3
84076,51505,8265,4
84078,34338,8265,3
84079,49571,8265,4
84082,30516,8265,4
84086,17949,8265,3
84090,14881,8265,3
84097,37382,8265,4
84114,46266,8265,4
84122,51645,8265,4
84124,49134,8265,4
84130,14937,8265,3
84131,34425,8265,4
84136,50522,8265,4
84137,50321,8265,3
84141,48234,8265,5
84157,2966,8275,5
84164,5967,8275,5
84174,7748,8275,3
84177,7913,8275,5
84178,4434,8275,3
84182,8958,8275,5
84183,9479,8275,4
84184,9856,8275,3
84197,11997,8275,3
84199,6540,8275,3
84203,14186,8275,3
84210,13857,8275,4
84212,13218,8275,3
84214,16173,8275,3
84225,22221,8275,4
84231,8557,8275,2
84236,26039,8275,4
84238,6972,8275,3
84246,30203,8275,4
84250,32034,8275,4
84251,25847,8275,4
84252,32697,8275,4
84256,33046,8275,5
84259,21540,8275,4
84267,37168,8275,5
84272,39239,8275,2
84276,34128,8275,4
84279,36947,8275,2
84285,25101,8275,5
84292,45148,8275,4
84299,34576,8275,5
84301,28983,8275,5
84303,48172,8275,4
84307,48562,8275,3
84315,50802,8275,4
84317,51447,8275,3
84318,45437,8275,3
84322,53038,8275,3
84339,1138,8276,4
84344,928,8276,4
84354,899,8276,3
84356,8257,8276,4
84357,1883,8276,5
84358,9681,8276,4
84361,1747,8276,4
84362,11185,8276,3
84365,4540,8276,3
84378,18811,8276,1
84380,16858,8276,4
84382,19472,8276,5
84383,15978,8276,5
84384,19763,8276,4
84385,13256,8276,4
84386,19832,8276,4
84387,19864,8276,5
84388,19968,8276,4
84389,20024,8276,3
84400,25570,8276,1
84406,28440,8276,5
84428,42989,8276,5
84432,46861,8276,4
84438,46476,8276,3
84445,48704,8276,5
84459,47702,8276,4
84462,6926,8276,2
84466,42065,8276,3
84467,46108,8276,5
84469,51763,8276,3
84474,52145,8276,2
84479,53206,8276,3
84491,5363,8280,4
84498,11340,8280,5
84516,23167,8280,4
84517,23225,8280,3
84518,24259,8280,4
84544,20873,8280,4
84568,43412,8280,4
84573,36508,8280,5
84576,13178,8280,4
84577,45035,8280,4
84578,41617,8280,4
84582,35415,8280,4
84583,46713,8280,5
84585,42588,8280,4
84594,48127,8280,5
84599,41971,8280,4
84600,51681,8280,5
84603,6976,8280,4
84608,34012,8280,4
84614,43864,8280,3
84623,1892,8284,5
84629,8435,8284,4
84631,9209,8284,5
84643,15158,8284,3
84644,21130,8284,5
84649,24868,8284,5
84657,27588,8284,4
84665,34371,8284,3
84676,8780,8284,4
84677,31829,8284,5
84679,30886,8284,4
84681,13791,8284,4
84686,45731,8284,4
84700,48422,8284,4
84716,32511,8284,5
84719,16729,8284,5
84728,2989,8284,4
84734,44511,8284,3
84740,50301,8284,5
84742,52287,8284,5
84752,17939,8288,5
84754,19368,8288,4
84756,4935,8288,4
84770,31067,8288,4
84779,34552,8288,4
84784,34060,8288,5
84788,12883,8288,4
84795,30912,8288,4
84800,25207,8288,4
84801,16269,8288,5
84813,43483,8288,5
84825,39258,8288,5
84830,36085,8288,5
84832,42877,8288,4
84833,49243,8288,3
84854,39082,8288,4
84855,43512,8288,2
84858,30291,8288,4
84863,53331,8288,5
84871,52575,8288,5
84887,2523,8302,4
84889,7316,8302,5
84892,7804,8302,4
84893,7810,8302,3
84907,13482,8302,3
84909,9102,8302,3
84917,20600,8302,5
84918,20780,8302,3
84919,691,8302,4
84939,34015,8302,4
84944,31531,8302,5
84946,37845,8302,4
84947,22416,8302,5
84952,41227,8302,4
84955,41512,8302,4
84961,29168,8302,5
84965,44310,8302,5
84972,45448,8302,4
84979,17351,8302,2
84996,52854,8302,4
85000,29925,8302,3
85005,50481,8302,4
85012,815,8305,4
85017,2445,8305,5
85025,4097,8305,5
85026,2273,8305,3
85035,1326,8305,5
85036,899,8305,4
85045,11442,8305,2
85054,15231,8305,4
85064,20743,8305,4
85066,21127,8305,4
85067,21198,8305,3
85073,17196,8305,3
85074,8097,8305,4
85080,26582,8305,4
85082,13161,8305,5
85087,20416,8305,4
85100,36994,8305,3
85102,39775,8305,4
85119,50352,8305,5
85127,6219,8305,5
85128,42588,8305,3
85135,29511,8305,3
85139,588,8305,4
85151,10320,8306,3
85159,2246,8306,4
85161,16088,8306,4
85166,16506,8306,5
85169,7208,8306,4
85170,8998,8306,3
85178,21820,8306,5
85180,22193,8306,4
85182,22700,8306,5
85196,9479,8306,5
85198,4816,8306,3
85204,34282,8306,4
85209,35482,8306,5
85219,37369,8306,5
85220,25847,8306,4
85228,32750,8306,5
85229,31541,8306,3
85232,24283,8306,5
85235,43966,8306,4
85243,22122,8306,3
85246,44251,8306,4
85248,47805,8306,3
85258,32816,8306,3
85263,41630,8306,5
85264,24469,8306,5
85266,21409,8306,4
85268,3924,8306,3
85269,36427,8306,2
85271,5505,8306,1
85280,51654,8306,4
85285,52016,8306,3
85287,10842,8306,3
85296,2476,8306,5
85299,53266,8306,5
85301,42107,8306,2
85311,48310,8306,5
85316,17396,8306,5
85317,5811,8306,3
85324,39571,8306,4
85329,9080,8314,2
85330,45640,8314,2
85331,6335,8314,4
85336,6904,8314,4
85338,4957,8314,5
85339,43864,8314,3
85340,44322,8314,3
85344,7154,8314,4
85353,42087,8314,3
85355,47676,8314,1
85358,47727,8314,4
85372,26252,8314,4
85376,14747,8314,4
85377,20759,8314,3
85382,48790,8314,3
85383,1477,8314,3
85406,9682,8314,4
85410,49949,8314,3
85419,36897,8314,3
85420,32910,8314,3
85432,48928,8314,2
85433,52990,8314,4
85436,21946,8314,3
85444,8855,8314,2
85453,38710,8314,3
85462,46870,8314,2
85464,1882,8317,5
85482,3820,8317,2
85485,10216,8317,4
85489,11264,8317,2
85491,11601,8317,5
85494,10915,8317,5
85496,13133,8317,5
85498,13532,8317,3
85503,15234,8317,3
85504,15326,8317,5
85510,17730,8317,4
85516,20780,8317,4
85523,23075,8317,3
85524,21506,8317,4
85533,26892,8317,4
85536,8926,8317,4
85538,15353,8317,5
85539,28234,8317,4
85543,31418,8317,5
85544,32052,8317,4
85547,32474,8317,3
85552,33267,8317,4
85553,33886,8317,3
85557,26666,8317,5
85560,36671,8317,5
85570,39013,8317,3
85581,41827,8317,3
85584,43315,8317,4
85593,47062,8317,5
85594,47117,8317,3
85596,46277,8317,4
85598,41798,8317,4
85604,50822,8317,1
85606,51513,8317,4
85608,50469,8317,3
85609,46122,8317,4
85619,7709,8318,4
85629,13317,8318,4
85634,15965,8318,4
85642,15860,8318,2
85643,777,8318,4
85645,15502,8318,4
85647,10872,8318,3
85652,8730,8318,3
85657,11634,8318,3
85662,32750,8318,3
85664,32867,8318,2
85672,13929,8318,5
85677,35911,8318,3
85684,21592,8318,3
85701,28864,8318,3
85704,27018,8318,4
85707,48313,8318,4
85714,44882,8318,3
85715,36336,8318,3
85720,15126,8318,4
85729,46379,8318,5
85752,52161,8318,4
85769,8081,8320,2
85772,6789,8320,5
85778,11143,8320,5
85780,11997,8320,3
85782,12345,8320,2
85783,12496,8320,3
85793,16246,8320,2
85801,18623,8320,4
85809,21709,8320,3
85816,23359,8320,3
85818,24544,8320,5
85826,28543,8320,5
85829,18451,8320,4
85842,16683,8320,3
85843,33724,8320,5
85845,13560,8320,3
85848,35183,8320,5
85851,36169,8320,3
85852,30728,8320,3
85853,37743,8320,5
85854,37904,8320,4
85855,37992,8320,4
85863,472,8320,3
85868,43568,8320,4
85869,42016,8320,2
85888,48992,8320,4
85891,50117,8320,5
85903,52644,8320,3
85904,7750,8320,3
85909,18580,8320,4
85912,9216,8320,5
85915,881,8326,3
85922,16593,8326,5
85927,14629,8326,4
85931,19303,8326,4
85935,45307,8326,5
85943,38167,8326,5
85949,25640,8326,4
85954,29912,8326,4
85955,45936,8326,4
85958,3783,8326,3
85967,12339,8326,3
85971,9799,8326,4
85972,24376,8326,4
85992,16383,8326,2
85995,32860,8326,5
86003,40623,8326,4
86005,49478,8326,2
86011,41630,8326,4
86025,36262,8326,4
86032,21526,8326,4
86042,39923,8326,4
86055,8439,8326,5
86064,36941,8328,5
86072,7228,8328,3
86078,34361,8328,4
86081,42641,8328,5
86087,14758,8328,3
86094,38214,8328,5
86099,27183,8328,2
86101,33991,8328,4
86110,47366,8328,4
86121,46458,8328,1
86122,49215,8328,3
86123,44345,8328,3
86133,34258,8328,4
86135,44368,8328,5
86140,30623,8328,4
86154,47979,8328,4
86155,38790,8328,4
86171,229,8329,3
86172,863,8329,4
86183,930,8329,4
86184,3726,8329,3
86185,3046,8329,2
86214,8501,8329,5
86215,12345,8329,3
86219,15002,8329,3
86223,12599,8329,3
86246,6,8329,3
86248,23621,8329,5
86250,23958,8329,2
86264,31781,8329,3
86270,33815,8329,3
86271,34018,8329,4
86276,35262,8329,5
86277,36346,8329,5
86283,39782,8329,4
86301,35534,8329,3
86302,45805,8329,5
86305,36463,8329,5
86306,49061,8329,1
86309,49788,8329,5
86315,53000,8329,5
86321,23359,8329,3
86325,12583,8330,4
86332,6072,8330,4
86342,19193,8330,2
86345,13923,8330,3
86346,18219,8330,5
86347,21399,8330,5
86352,23705,8330,4
